id	pos	category	stereotype	lemma	level
EN00920	n	ps	yes	blackfellows	inclusive
EN00921	n	ps	yes	blackies	conservative
EN00922	n	ps	yes	blacky	conservative
EN00923	n	ps	yes	boche	inclusive
EN00924	n	ps	yes	boches	inclusive
EN00925	n	ps	yes	bohunk	inclusive
EN00926	n	ps	yes	bohunks	inclusive
EN00927	n	ps	yes	boong	conservative
EN00928	n	ps	yes	boonga	conservative
EN00929	n	ps	yes	boongas	conservative
EN00930	n	ps	yes	boongs	conservative
EN00931	n	ps	yes	bootlip	conservative
EN00932	a	ps	yes	bootlipped	conservative
EN00933	n	ps	yes	bootlips	conservative
EN00934	n	ps	yes	border jumper	conservative
EN00935	n	ps	yes	brillo pad	inclusive
EN00936	n	ps	yes	buddhahead	conservative
EN00937	n	ps	yes	buddhaheads	conservative
EN00938	n	ps	yes	burrhead	conservative
EN00939	n	ps	yes	burrheads	conservative
EN00940	n	ps	yes	buybull	inclusive
EN00941	n	ps	yes	buybulls	inclusive
EN00942	n	ps	yes	cac	inclusive
EN00943	n	ps	yes	cacs	inclusive
EN00944	n	ps	yes	camel jockey	conservative
EN00945	n	ps	yes	camelfucker	conservative
EN00946	n	ps	yes	camelfuckers	conservative
EN00947	n	ps	yes	casper	inclusive
EN00948	n	ps	yes	caspers	inclusive
EN00949	n	ps	yes	chicom	inclusive
EN00950	n	ps	yes	chicoms	inclusive
EN00951	n	ps	yes	chigga	conservative
EN00952	n	ps	yes	chiggas	conservative
EN00953	n	ps	yes	chimp out	conservative
EN00954	n	ps	yes	chimpout	conservative
EN00955	n	ps	yes	chimpouts	conservative
EN00956	n	ps	yes	chinaboy	conservative
EN00957	n	ps	yes	chinaboys	conservative
EN00958	n	ps	yes	chinaman	conservative
EN00959	n	ps	yes	chinaman's chance	conservative
EN00960	n	ps	yes	chinamans	conservative
EN00961	n	ps	yes	chinee	conservative
EN00962	n	ps	yes	chinees	conservative
EN00963	n	ps	yes	chinese virus	conservative
EN00964	n	ps	yes	ching chong	conservative
EN00965	n	ps	yes	chinkies	conservative
EN00966	n	ps	yes	chinkland	conservative
EN00967	n	ps	yes	chinklands	conservative
EN00968	n	ps	yes	chinkware	conservative
EN00969	n	ps	yes	chinkwares	conservative
EN00970	n	ps	yes	chinky	conservative
EN00971	n	ps	yes	choc ice	inclusive
EN00972	n	ps	yes	cholo	inclusive
EN00973	n	ps	yes	cholos	inclusive
EN00974	n	ps	yes	chrislam	inclusive
EN00975	a	ps	yes	chrislamic	inclusive
EN00976	n	ps	yes	chrislamics	inclusive
EN00977	n	ps	yes	chrislams	inclusive
EN00978	n	ps	yes	christ-killer	conservative
EN00979	n	ps	yes	christard	conservative
EN00980	n	ps	yes	christards	conservative
EN00981	n	ps	yes	christcuck	conservative
EN00982	n	ps	yes	christcucks	conservative
EN00983	n	ps	yes	christer	inclusive
EN00984	n	ps	yes	christers	inclusive
EN00985	n	ps	yes	christfag	conservative
EN00986	n	ps	yes	christfags	conservative
EN00987	n	ps	yes	christkike	conservative
EN00988	n	ps	yes	christkikes	conservative
EN00989	n	ps	yes	chuhra	conservative
EN00990	n	ps	yes	chuhras	conservative
EN00991	n	ps	yes	coal burner	conservative
EN00992	n	ps	yes	coolie	conservative
EN00993	n	ps	yes	coolies	conservative
EN00994	n	ps	yes	coon	conservative
EN00995	n	ps	yes	cooneries	inclusive
EN00996	n	ps	yes	coonery	inclusive
EN00997	n	ps	yes	coons	conservative
EN00998	n	ps	yes	cotton picker	conservative
EN00999	n	ps	yes	cow piss drinker	conservative
EN01000	n	ps	yes	cracka	conservative
EN01001	n	ps	yes	crackah	conservative
EN01002	n	ps	yes	crackahs	conservative
EN01003	n	ps	yes	crackas	conservative
EN01004	n	ps	yes	cracker	conservative
EN01005	a	ps	yes	cracker-ass	conservative
EN01006	n	ps	yes	crackers	conservative
EN01007	n	ps	yes	craka	conservative
EN01008	n	ps	yes	crakas	conservative
EN01009	n	ps	yes	crapaud	inclusive
EN01010	n	ps	yes	crapauds	inclusive
EN01011	n	ps	yes	cross-worshipper	inclusive
EN01012	n	ps	yes	crossback	inclusive
EN01013	n	ps	yes	crossbacks	inclusive
EN01014	n	ps	yes	cullud pusson	inclusive
EN01015	n	ps	yes	curry nigger	conservative
EN01016	n	ps	yes	curry-muncher	conservative
EN01017	n	ps	yes	currycel	inclusive
EN01018	n	ps	yes	currycels	inclusive
EN01019	n	ps	yes	currywhore	conservative
EN01020	n	ps	yes	currywhores	conservative
EN01021	n	ps	yes	dago	conservative
EN01022	n	ps	yes	dagos	conservative
EN01023	n	ps	yes	darkey	conservative
EN01024	n	ps	yes	darkeys	conservative
EN01025	n	ps	yes	darkie	conservative
EN01026	n	ps	yes	darkies	conservative
EN01027	n	ps	yes	deutschbag	conservative
EN01028	n	ps	yes	deutschbags	conservative
EN01029	n	ps	yes	diaperhead	conservative
EN01030	n	ps	yes	diaperheads	conservative
EN01031	n	ps	yes	dindu nuffin	conservative
EN01032	n	ps	yes	dothead	conservative
EN01033	n	ps	yes	dotheads	conservative
EN01034	n	ps	yes	dune coon	conservative
EN01035	i	ps	yes	durka durka	conservative
EN01036	n	ps	yes	eye-tie	conservative
EN01037	n	ps	yes	eyetie	conservative
EN01038	n	ps	yes	eyeties	conservative
EN01039	n	ps	yes	farm nigger	conservative
EN01040	n	ps	yes	fire-worshipper	inclusive
EN01041	n	ps	yes	fritz	inclusive
EN01042	n	ps	yes	fritzes	inclusive
EN01043	n	ps	yes	frogeater	conservative
EN01044	n	ps	yes	frogeaters	conservative
EN01045	n	ps	yes	giaour	inclusive
EN01046	n	ps	yes	giaours	inclusive
EN01047	n	ps	yes	gigaboo	conservative
EN01048	n	ps	yes	gigaboos	conservative
EN01049	n	ps	yes	ginzo	conservative
EN01050	n	ps	yes	ginzos	conservative
EN01051	n	ps	yes	goatfucker	conservative
EN01052	n	ps	yes	goatfuckers	conservative
EN01053	n	ps	yes	golliwog	conservative
EN01054	n	ps	yes	golliwogs	conservative
EN01055	n	ps	yes	gook	conservative
EN01056	n	ps	yes	gookies	conservative
EN01057	n	ps	yes	gooks	conservative
EN01058	a	ps	yes	gooky	conservative
EN01059	n	ps	yes	goy	inclusive
EN01060	n	ps	yes	goys	inclusive
EN01061	n	ps	yes	greaseball	conservative
EN01062	n	ps	yes	greaseballs	conservative
EN01063	n	ps	yes	gringo	inclusive
EN01064	n	ps	yes	gringolandia	inclusive
EN01065	n	ps	yes	gringolandias	inclusive
EN01066	n	ps	yes	gringos	inclusive
EN01067	n	ps	yes	guidette	inclusive
EN01068	n	ps	yes	guidettes	inclusive
EN01069	n	ps	yes	guido	inclusive
EN01070	n	ps	yes	guidos	inclusive
EN01071	n	ps	yes	gulti	inclusive
EN01072	n	ps	yes	gultis	inclusive
EN01073	n	ps	yes	gussuk	inclusive
EN01074	n	ps	yes	gussuks	inclusive
EN01075	n	ps	yes	gutter ape	conservative
EN01076	n	ps	yes	gweilo	inclusive
EN01077	n	ps	yes	gweilos	inclusive
EN01078	n	ps	yes	gweipo	inclusive
EN01079	n	ps	yes	gweipos	inclusive
EN01080	n	ps	yes	gypo	conservative
EN01081	n	ps	yes	gypos	conservative
EN01082	n	ps	yes	gyppo	conservative
EN01083	n	ps	yes	gyppos	conservative
EN01084	n	ps	yes	gypsies	inclusive
EN01085	n	ps	yes	gypsy	inclusive
EN01086	n	ps	yes	hairyback	inclusive
EN01087	n	ps	yes	hairybacks	inclusive
EN01088	n	ps	yes	hajji	inclusive
EN01089	n	ps	yes	hajjis	inclusive
EN01090	n	ps	yes	half-breed	conservative
EN01091	n	ps	yes	haole	inclusive
EN01092	n	ps	yes	haoles	inclusive
EN01093	n	ps	yes	hebe	conservative
EN01094	n	ps	yes	hebes	conservative
EN01095	n	ps	yes	heeb	conservative
EN01096	n	ps	yes	heebs	conservative
EN01097	n	ps	yes	heimie	conservative
EN01098	n	ps	yes	heimies	conservative
EN01099	n	ps	yes	hohol	conservative
EN01100	n	ps	yes	hohols	conservative
EN01101	n	ps	yes	homo negronus	conservative
EN01102	n	ps	yes	honest injun	conservative
EN01103	n	ps	yes	honkey	conservative
EN01104	n	ps	yes	honkeys	conservative
EN01105	n	ps	yes	honkies	conservative
EN01106	n	ps	yes	honky	conservative
EN01107	n	ps	yes	hori	inclusive
EN01108	n	ps	yes	horis	inclusive
EN01109	n	ps	yes	house nigger	conservative
EN01110	n	ps	yes	hun	inclusive
EN01111	n	ps	yes	hunkies	inclusive
EN01112	n	ps	yes	hunky	inclusive
EN01113	n	ps	yes	huns	inclusive
EN01114	n	ps	yes	hymie	conservative
EN01115	n	ps	yes	hymies	conservative
EN01116	n	ps	yes	ikey	inclusive
EN01117	n	ps	yes	ikeys	inclusive
EN01118	n	ps	yes	injun	conservative
EN01119	n	ps	yes	injuns	conservative
EN01120	n	ps	yes	islamotard	conservative
EN01121	n	ps	yes	islamotards	conservative
EN01122	n	ps	yes	jap	conservative
EN01123	n	ps	yes	japanazi	conservative
EN01124	n	ps	yes	japanazis	conservative
EN01125	n	ps	yes	jappies	inclusive
EN01126	a	ps	yes	jappy	inclusive
EN01127	n	ps	yes	japs	conservative
EN01128	n	ps	yes	japtard	conservative
EN01129	n	ps	yes	japtards	conservative
EN01130	n	ps	yes	jeet	conservative
EN01131	n	ps	yes	jeets	conservative
EN01132	n	ps	yes	jerries	inclusive
EN01133	n	ps	yes	jerry	inclusive
EN01134	n	ps	yes	jesus freak	inclusive
EN01135	v	ps	yes	jew down	conservative
EN01136	n	ps	yes	jew york	conservative
EN01137	n	ps	yes	jewboy	conservative
EN01138	n	ps	yes	jewboys	conservative
EN01139	n	ps	yes	jewcuck	conservative
EN01140	n	ps	yes	jewcucks	conservative
EN01141	n	ps	yes	jewtard	conservative
EN01142	n	ps	yes	jewtards	conservative
EN01143	n	ps	yes	jigaboo	conservative
EN01144	n	ps	yes	jigaboos	conservative
EN01145	n	ps	yes	jiggaboo	conservative
EN01146	n	ps	yes	jiggaboos	conservative
EN01147	n	ps	yes	jiggerboo	conservative
EN01148	n	ps	yes	jiggerboos	conservative
EN01149	n	ps	yes	john chinaman	conservative
EN01150	n	ps	yes	judeo-bolshevik	conservative
EN01151	n	ps	yes	judeo-bolshevist	conservative
EN01152	n	ps	yes	jungle asian	conservative
EN01153	n	ps	yes	jungle bunny	conservative
EN01154	n	ps	yes	kaffir	conservative
EN01155	n	ps	yes	kaffirs	conservative
EN01156	n	ps	yes	kafir	conservative
EN01157	n	ps	yes	kafirs	conservative
EN01158	n	ps	yes	kalar	inclusive
EN01159	n	ps	yes	kalars	inclusive
EN01160	n	ps	yes	katsap	conservative
EN01161	n	ps	yes	katsaps	conservative
EN01162	n	ps	yes	katwa	conservative
EN01163	n	ps	yes	katwas	conservative
EN01164	n	ps	yes	keling	conservative
EN01165	n	ps	yes	kelings	conservative
EN01166	n	ps	yes	khokhol	conservative
EN01167	n	ps	yes	khokhols	conservative
EN01168	n	ps	yes	kike	conservative
EN01169	n	ps	yes	kike dyke	conservative
EN01170	n	ps	yes	kikes	conservative
EN01171	n	ps	yes	knacker	conservative
EN01172	n	ps	yes	knackers	conservative
EN01173	n	ps	yes	koranimal	conservative
EN01174	n	ps	yes	koranimals	conservative
EN01175	n	ps	yes	kraut	inclusive
EN01176	n	ps	yes	krauthead	conservative
EN01177	n	ps	yes	krautheads	conservative
EN01178	n	ps	yes	krauts	inclusive
EN01179	n	ps	yes	latrino	conservative
EN01180	n	ps	yes	latrinos	conservative
EN01181	n	ps	yes	limey	inclusive
EN01182	n	ps	yes	limeys	inclusive
EN01183	n	ps	yes	lubra	conservative
EN01184	n	ps	yes	lubras	conservative
EN01185	n	ps	yes	magic nigger	conservative
EN01186	n	ps	yes	megakike	conservative
EN01187	n	ps	yes	megakikes	conservative
EN01188	n	ps	yes	mexicoon	conservative
EN01189	n	ps	yes	mexicoons	conservative
EN01190	n	ps	yes	mexicunt	conservative
EN01191	n	ps	yes	mexicunts	conservative
EN01192	n	ps	yes	mooley	conservative
EN01193	n	ps	yes	mooleys	conservative
EN01194	n	ps	yes	moolie	conservative
EN01195	n	ps	yes	moolies	conservative
EN01196	n	ps	yes	moolinyan	conservative
EN01197	n	ps	yes	moolinyans	conservative
EN01198	n	ps	yes	moon cricket	conservative
EN01199	n	ps	yes	mooselimb	conservative
EN01200	n	ps	yes	mooselimbs	conservative
EN01201	n	ps	yes	moskal	conservative
EN01202	n	ps	yes	moskals	conservative
EN01203	n	ps	yes	mud shark	conservative
EN01204	n	ps	yes	mudslime	conservative
EN01205	n	ps	yes	mudslimes	conservative
EN01206	n	ps	yes	mudslum	conservative
EN01207	n	ps	yes	mudslums	conservative
EN01208	n	ps	yes	mulatto	inclusive
EN01209	n	ps	yes	mulattos	inclusive
EN01210	n	ps	yes	munt	conservative
EN01211	n	ps	yes	munts	conservative
EN01212	n	ps	yes	muslimcuck	conservative
EN01213	n	ps	yes	muslimcucks	conservative
EN01214	n	ps	yes	muslimoid	conservative
EN01215	n	ps	yes	muslimoids	conservative
EN01216	n	ps	yes	muslimtard	conservative
EN01217	n	ps	yes	muslimtards	conservative
EN01218	n	ps	yes	musloid	conservative
EN01219	n	ps	yes	musloids	conservative
EN01220	n	ps	yes	muzrat	conservative
EN01221	n	ps	yes	muzrats	conservative
EN01222	n	ps	yes	muzzie	conservative
EN01223	n	ps	yes	muzzies	conservative
EN01224	a	ps	yes	nappyheaded	conservative
EN01225	n	ps	yes	neger	conservative
EN01226	n	ps	yes	negers	conservative
EN01227	n	ps	yes	negress	inclusive
EN01228	n	ps	yes	negresses	inclusive
EN01229	n	ps	yes	negrette	inclusive
EN01230	n	ps	yes	negrettes	inclusive
EN01231	n	ps	yes	negro	inclusive
EN01232	n	ps	yes	negro felon league	conservative
EN01233	n	ps	yes	negroid	conservative
EN01234	n	ps	yes	negroids	conservative
EN01235	n	ps	yes	negros	inclusive
EN01236	n	ps	yes	neocoon	conservative
EN01237	n	ps	yes	neocoons	conservative
EN01238	n	ps	yes	nicka	conservative
EN01239	n	ps	yes	nickas	conservative
EN01240	p	ps	yes	nig nog	conservative
EN01241	n	ps	yes	nig-nog	conservative
EN01242	n	ps	yes	nigaboo	conservative
EN01243	n	ps	yes	nigaboos	conservative
EN01244	n	ps	yes	nigga	conservative
EN01245	n	ps	yes	niggah	conservative
EN01246	n	ps	yes	niggahs	conservative
EN01247	n	ps	yes	niggas	conservative
EN01248	n	ps	yes	nigger	conservative
EN01249	n	ps	yes	nigger felon league	conservative
EN01250	n	ps	yes	nigger heaven	conservative
EN01251	n	ps	yes	nigger in the woodpile	conservative
EN01252	n	ps	yes	nigger knocker	conservative
EN01253	n	ps	yes	nigger lover	conservative
EN01254	a	ps	yes	nigger rich	conservative
EN01255	n	ps	yes	nigger toe	conservative
EN01256	v	ps	yes	nigger-rig	conservative
EN01257	v	ps	yes	nigger-rigged	conservative
EN01258	n	ps	yes	niggerdick	conservative
EN01259	n	ps	yes	niggerdicks	conservative
EN01260	n	ps	yes	niggerian	conservative
EN01261	n	ps	yes	niggerians	conservative
EN01262	n	ps	yes	niggers	conservative
EN01263	n	ps	yes	niggertown	conservative
EN01264	n	ps	yes	niggertowns	conservative
EN01265	n	ps	yes	niggerville	conservative
EN01266	n	ps	yes	niggervilles	conservative
EN01267	n	ps	yes	nigguh	conservative
EN01268	n	ps	yes	nigguhs	conservative
EN01269	n	ps	yes	niglet	conservative
EN01270	n	ps	yes	niglets	conservative
EN01271	n	ps	yes	niglette	conservative
EN01272	n	ps	yes	niglettes	conservative
EN01273	n	ps	yes	nigra	conservative
EN01274	n	ps	yes	nigras	conservative
EN01275	n	ps	yes	nigtard	conservative
EN01276	n	ps	yes	nigtards	conservative
EN01277	n	ps	yes	niptard	conservative
EN01278	n	ps	yes	niptards	conservative
EN01279	n	ps	yes	nogger	conservative
EN01280	n	ps	yes	noggers	conservative
EN01281	n	ps	yes	noodlewhore	conservative
EN01282	n	ps	yes	noodlewhores	conservative
EN01283	n	ps	yes	ofay	conservative
EN01284	n	ps	yes	ofays	conservative
EN01285	i	ps	yes	ooga booga	conservative
EN01286	n	ps	yes	oreo	inclusive
EN01287	n	ps	yes	oreos	inclusive
EN01288	n	ps	yes	paddies	inclusive
EN01289	n	ps	yes	paddy	inclusive
EN01290	n	ps	yes	pajeet	conservative
EN01291	n	ps	yes	pajeeta	conservative
EN01292	n	ps	yes	pajeetas	conservative
EN01293	n	ps	yes	pajeets	conservative
EN01294	n	ps	yes	paki	conservative
EN01295	n	ps	yes	paki shop	conservative
EN01296	n	ps	yes	paki-bashing	conservative
EN01297	n	ps	yes	pakiland	conservative
EN01298	n	ps	yes	pakilands	conservative
EN01299	n	ps	yes	pakis	conservative
EN01300	n	ps	yes	papist	inclusive
EN01301	n	ps	yes	papists	inclusive
EN01302	n	ps	yes	pea soup	inclusive
EN01303	n	ps	yes	peckerwood	conservative
EN01304	n	ps	yes	peckerwoods	conservative
EN01305	n	ps	yes	pickaninnies	conservative
EN01306	n	ps	yes	pickaninny	conservative
EN01307	n	ps	yes	pikey	conservative
EN01308	n	ps	yes	pikeys	conservative
EN01309	i	ps	yes	piss be upon him	conservative
EN01310	n	ps	yes	pisslam	conservative
EN01311	n	ps	yes	pisslams	conservative
EN01312	n	ps	yes	plantation nigger	conservative
EN01313	n	ps	yes	plastic paddy	inclusive
EN01314	n	ps	yes	pocho	inclusive
EN01315	n	ps	yes	pochos	inclusive
EN01316	n	ps	yes	polack	conservative
EN01317	n	ps	yes	polacks	conservative
EN01318	n	ps	yes	pommie	inclusive
EN01319	n	ps	yes	pommies	inclusive
EN01320	n	ps	yes	pommy	inclusive
EN01321	n	ps	yes	poojeet	conservative
EN01322	n	ps	yes	poojeets	conservative
EN01323	n	ps	yes	poopjeet	conservative
EN01324	n	ps	yes	poopjeets	conservative
EN01325	n	ps	yes	poopskin	conservative
EN01326	n	ps	yes	poopskins	conservative
EN01327	n	ps	yes	porch monkey	conservative
EN01328	n	ps	yes	prairie nigger	conservative
EN01329	n	ps	yes	prod	inclusive
EN01330	n	ps	yes	prods	inclusive
EN01331	n	ps	yes	quarter-breed	conservative
EN01332	n	ps	yes	race traitor	conservative
EN01333	n	ps	yes	rafida	conservative
EN01334	n	ps	yes	rafidas	conservative
EN01335	n	ps	yes	rafidi	conservative
EN01336	n	ps	yes	rafidis	conservative
EN01337	n	ps	yes	raghead	conservative
EN01338	n	ps	yes	ragheads	conservative
EN01339	n	ps	yes	redskin	conservative
EN01340	a	ps	yes	redskinned	conservative
EN01341	n	ps	yes	redskins	conservative
EN01342	n	ps	yes	reffo	conservative
EN01343	n	ps	yes	reffos	conservative
EN01344	n	ps	yes	religion of piss	conservative
EN01345	n	ps	yes	republicoon	conservative
EN01346	n	ps	yes	republicoons	conservative
EN01347	n	ps	yes	rice chaser	inclusive
EN01348	n	ps	yes	rice nigger	conservative
EN01349	n	ps	yes	rice queen	inclusive
EN01350	n	ps	yes	ricecel	inclusive
EN01351	n	ps	yes	ricecels	inclusive
EN01352	n	ps	yes	rooinek	inclusive
EN01353	n	ps	yes	rooineks	inclusive
EN01354	n	ps	yes	roundeye	inclusive
EN01355	n	ps	yes	roundeyes	inclusive
EN01356	n	ps	yes	ruskies	inclusive
EN01357	n	ps	yes	rusky	inclusive
EN01358	n	ps	yes	russki	inclusive
EN01359	n	ps	yes	russkis	inclusive
EN01360	n	ps	yes	saffer	inclusive
EN01361	n	ps	yes	saffers	inclusive
EN01362	n	ps	yes	saltine	inclusive
EN01363	n	ps	yes	saltines	inclusive
EN01364	n	ps	yes	sambo	conservative
EN01365	n	ps	yes	sambos	conservative
EN01366	n	ps	yes	sand monkey	conservative
EN01367	n	ps	yes	sand nigger	conservative
EN01368	n	ps	yes	sandnig	conservative
EN01369	n	ps	yes	sandnigs	conservative
EN01370	n	ps	yes	sarong party girl	conservative
EN01371	n	ps	yes	schvartze	conservative
EN01372	n	ps	yes	schvartzes	conservative
EN01373	n	ps	yes	septic	inclusive
EN01374	n	ps	yes	septics	inclusive
EN01375	n	ps	yes	shaniqua	conservative
EN01376	n	ps	yes	shaniquas	conservative
EN01377	n	ps	yes	shaquisha	conservative
EN01378	n	ps	yes	shaquishas	conservative
EN01379	n	ps	yes	she-ape	conservative
EN01380	n	ps	yes	sheboon	conservative
EN01381	n	ps	yes	sheboons	conservative
EN01382	n	ps	yes	sheenies	conservative
EN01383	n	ps	yes	sheeny	conservative
EN01384	n	ps	yes	shegetz	inclusive
EN01385	n	ps	yes	shegetzes	inclusive
EN01386	n	ps	yes	shekelberg	conservative
EN01387	n	ps	yes	shekelbergs	conservative
EN01388	n	ps	yes	shitskin	conservative
EN01389	n	ps	yes	shitskins	conservative
EN01390	n	ps	yes	shonk	conservative
EN01391	n	ps	yes	shonks	conservative
EN01392	n	ps	yes	shvartze	conservative
EN01393	n	ps	yes	shvartzer	conservative
EN01394	n	ps	yes	shvartzers	conservative
EN01395	n	ps	yes	shvartzes	conservative
EN01396	n	ps	yes	shylock	conservative
EN01397	n	ps	yes	shylocks	conservative
EN01398	n	ps	yes	skybook	inclusive
EN01399	n	ps	yes	skybooks	inclusive
EN01400	n	ps	yes	slanteye	conservative
EN01401	n	ps	yes	slanteyes	conservative
EN01402	n	ps	yes	slopehead	conservative
EN01403	n	ps	yes	slopeheads	conservative
EN01404	n	ps	yes	small hat	inclusive
EN01405	n	ps	yes	spaghetti bender	conservative
EN01406	n	ps	yes	spearchucker	conservative
EN01407	n	ps	yes	spearchuckers	conservative
EN01408	n	ps	yes	spic	conservative
EN01409	n	ps	yes	spics	conservative
EN01410	n	ps	yes	squaw	conservative
EN01411	n	ps	yes	squaw man	conservative
EN01412	n	ps	yes	squaws	conservative
EN01413	n	ps	yes	street ape	conservative
EN01414	n	ps	yes	street shitter	conservative
EN01415	n	ps	yes	synagogue of satan	conservative
EN01416	n	ps	yes	taco nigger	conservative
EN01417	n	ps	yes	taco-bender	conservative
EN01418	n	ps	yes	taig	conservative
EN01419	n	ps	yes	taigs	conservative
EN01420	n	ps	yes	tar baby	conservative
EN01421	n	ps	yes	teenigger	conservative
EN01422	n	ps	yes	teeniggers	conservative
EN01423	n	ps	yes	thicklips	conservative
EN01424	n	ps	yes	timber nigger	conservative
EN01425	n	ps	yes	tojo	inclusive
EN01426	n	ps	yes	tojos	inclusive
EN01427	n	ps	yes	towelhead	conservative
EN01428	a	ps	yes	towelheaded	conservative
EN01429	n	ps	yes	towelheads	conservative
EN01430	n	ps	yes	tree nigger	conservative
EN01431	n	ps	yes	ukrop	conservative
EN01432	n	ps	yes	ukrops	conservative
EN01433	n	ps	yes	uncle tom	conservative
EN01434	n	ps	yes	uncle tomahawk	conservative
EN01435	n	ps	yes	watermelon felon	conservative
EN01436	n	ps	yes	wetback	conservative
EN01437	n	ps	yes	wetbacks	conservative
EN01438	n	ps	yes	whigger	conservative
EN01439	n	ps	yes	whiggers	conservative
EN01440	n	ps	yes	white devil	conservative
EN01441	n	ps	yes	white nigger	conservative
EN01442	p	ps	yes	white power	conservative
EN01443	n	ps	yes	whiteskin	inclusive
EN01444	a	ps	yes	whiteskinned	inclusive
EN01445	n	ps	yes	whiteskins	inclusive
EN01446	n	ps	yes	whitey	conservative
EN01447	n	ps	yes	whiteys	conservative
EN01448	n	ps	yes	whitoid	conservative
EN01449	n	ps	yes	whitoids	conservative
EN01450	n	ps	yes	wigger	conservative
EN01451	n	ps	yes	wiggers	conservative
EN01452	n	ps	yes	wog	conservative
EN01453	n	ps	yes	wogs	conservative
EN01454	a	ps	yes	woolly-headed	conservative
EN01455	n	ps	yes	wop	conservative
EN01456	n	ps	yes	wops	conservative
EN01457	n	ps	yes	yank	inclusive
EN01458	n	ps	yes	yanks	inclusive
EN01459	n	ps	yes	yard ape	conservative
EN01460	n	ps	yes	yarpie	inclusive
EN01461	n	ps	yes	yarpies	inclusive
EN01462	n	ps	yes	yellow nigger	conservative
EN01463	n	ps	yes	yid	conservative
EN01464	n	ps	yes	yids	conservative
EN01465	n	ps	yes	ziggaboo	conservative
EN01466	n	ps	yes	ziggaboos	conservative
EN01467	n	ps	yes	zio	conservative
EN01468	n	ps	yes	ziojew	conservative
EN01469	n	ps	yes	ziojews	conservative
EN01470	n	ps	yes	zionist entity	inclusive
EN01471	n	ps	yes	zios	conservative
EN01472	n	ps	yes	zip coon	conservative
EN01473	n	ps	yes	zipperhead	conservative
EN01474	n	ps	yes	zipperheads	conservative
EN01475	n	qas	no	annoying	inclusive
EN01476	n	qas	no	annoyings	inclusive
EN01477	n	qas	no	clown	inclusive
EN01478	n	qas	no	clowns	inclusive
EN01479	n	qas	no	cowards	inclusive
EN01480	n	qas	no	degenerate	inclusive
EN01481	n	qas	no	degenerates	inclusive
EN01482	n	qas	no	dilf	inclusive
EN01483	n	qas	no	dilfs	inclusive
EN01484	n	qas	no	dirty	inclusive
EN01485	n	qas	no	disgusting	inclusive
EN01486	n	qas	no	disgustings	inclusive
EN01487	n	qas	no	filthy	inclusive
EN01488	n	qas	no	freaks	inclusive
EN01489	n	qas	no	horny	inclusive
EN01490	n	qas	no	ignorant	inclusive
EN01491	n	qas	no	ignorants	inclusive
EN01492	n	qas	no	incompetent	inclusive
EN01493	n	qas	no	incompetents	inclusive
EN01494	n	qas	no	karen	inclusive
EN01495	n	qas	no	karens	inclusive
EN01496	n	qas	no	lame	inclusive
EN01497	n	qas	no	lames	inclusive
EN01498	n	qas	no	loser	conservative
EN01499	n	qas	no	losers	conservative
EN01500	n	qas	no	nasty	inclusive
EN01501	n	qas	no	nympho	inclusive
EN01502	n	qas	no	nymphos	inclusive
EN01503	n	qas	no	pathetic	inclusive
EN01504	n	qas	no	pathetics	inclusive
EN01505	n	qas	no	perv	inclusive
EN01506	n	qas	no	pervs	inclusive
EN01507	n	qas	no	simp	inclusive
EN01508	n	qas	no	simps	inclusive
EN01509	n	qas	no	virgin	inclusive
EN01510	n	qas	no	virgins	inclusive
EN01511	n	qas	no	weirdo	inclusive
EN01512	n	qas	no	weirdos	inclusive
EN01513	n	qas	no	worthless	conservative
EN01514	n	qas	no	wuss	inclusive
EN01515	n	qas	no	wusses	inclusive
EN01516	n	re	no	child-fucker	inclusive
EN01517	n	re	no	gangbanger	inclusive
EN01518	n	re	no	gangbangers	inclusive
EN01519	n	re	no	murderers	inclusive
EN01520	n	re	no	pedo	conservative
EN01521	n	re	no	pedophile	conservative
EN01522	n	re	no	pedophiles	conservative
EN01523	n	re	no	pedos	conservative
EN01524	n	re	no	raped	inclusive
EN01525	n	re	no	raping	inclusive
EN01526	n	re	no	rapings	inclusive
EN01527	n	re	no	rapists	conservative
EN01528	n	svp	no	dammit	inclusive
EN01529	n	svp	no	dammits	inclusive
EN01530	n	svp	no	damn	inclusive
EN01531	v	svp	no	damned	inclusive
EN01532	n	svp	no	damns	inclusive
EN01533	p	svp	no	god damn	inclusive
EN01534	n	svp	no	god-damned	inclusive
EN01535	i	svp	no	goddammit	inclusive
EN01536	n	svp	no	goddammits	inclusive
EN01537	n	svp	no	goddamn	inclusive
EN01538	a	svp	no	goddamned	inclusive
EN01539	i	svp	no	goddamnit	inclusive
EN01540	n	svp	no	goddamnits	inclusive
EN01541	n	svp	no	goddamns	inclusive
EN01542	a	svp	no	godsdamn	inclusive
EN01543	n	svp	no	godsdamns	inclusive
EN01544	n	svp	no	hell	inclusive
EN01545	n	svp	no	hells	inclusive
